timestep,natoms,U_eVatom,PE_eVatom,KE_eVatom,SLE_mean,SLE_std,SLE_q25,SLE_q50,SLE_q75,SLE_iqr,Voro_mean,Voro_q25,Voro_q50,Voro_q75,Voro_iqr,q6_mean,q6_std,q6_q25,q6_q50,q6_q75,q6_iqr,q6knn_mean,vMises_mean,vMises_q25,vMises_q50,vMises_q75,vMises_iqr,system,T,snap,FANC_eVatom,TSLE_eVatom,F0_eVatom,dFraw_eVatom,dFraw_T0_mean,dFres_eVatom
357000,80256,-4.615019318910504,-4.7056388245115635,0.09061950560105912,-4.33020131641248,0.14418283998945922,-4.42856,-4.33288,-4.2350775,0.1934825,17.71420407819976,17.3393,17.7147,18.0855,0.7461999999999982,0.2911597169344157,0.01663996947168928,0.2807440385222435,0.29199227690696716,0.3027675449848175,0.022023506462574005,0.2912273660994341,93505.80034193817,68636.33759564918,89733.00864456748,114036.92792939566,45400.590333746484,alpha-TiAl,700,56,-4.97663412,-0.26120351484554216,-4.353815804064962,-0.6228183159350378,-0.2125885662818252,-0.41022974965321257
358000,80256,-4.614889936737037,-4.705625656524123,0.09073571978708507,-4.325986042912679,0.143377231718283,-4.4253025,-4.329,-4.2301375,0.19516500000000025,17.717214579595293,17.339975,17.7151,18.0868,0.7468250000000012,0.29116249698651675,0.01657454712574198,0.2807302325963974,0.2921309173107147,0.3027602806687355,0.022030048072338104,0.29102203518744896,93381.41759115561,68655.51857646508,89617.58135013856,113880.10686346897,45224.58828700389,alpha-TiAl,700,57,-4.97663412,-0.2609492439297743,-4.353940692807263,-0.6226934271927371,-0.2125885662818252,-0.4101048609109119
359000,80256,-4.614538013744493,-4.705222417763158,0.09068440401866402,-4.3250284641646735,0.14468648478939863,-4.4240025,-4.327675,-4.22939,0.19461249999999986,17.711745650169455,17.3373,17.7069,18.0826,0.7453000000000003,0.29110071300922563,0.016588867318995323,0.28072091192007065,0.2919977754354477,0.3026336133480072,0.021912701427936554,0.2910447245901168,93487.52874237415,68705.74878262196,89794.15414156659,114112.12119092702,45406.37240830506,alpha-TiAl,700,58,-4.97663412,-0.2608914815034011,-4.353646532241092,-0.6229875877589075,-0.2125885662818252,-0.4103990214770823
360000,80256,-4.615152439341544,-4.705464080193382,0.09031164085183788,-4.327616303578549,0.14452534587246854,-4.42715,-4.33011,-4.2316075,0.19554250000000017,17.71440400966906,17.3419,17.709,18.0855,0.7436000000000007,0.29117694571915054,0.016495636989042498,0.2809218615293503,0.2920575886964798,0.30263829231262207,0.02171643078327179,0.2911564985147575,93479.14769720599,68764.96626650862,89830.25363244217,114222.01375912949,45457.04749262087,alpha-TiAl,700,59,-4.97663412,-0.2610475834260064,-4.354104855915537,-0.6225292640844629,-0.2125885662818252,-0.40994069780263764
361000,80256,-4.614529639437227,-4.705354658841706,0.09082501940448066,-4.32718380183413,0.14589534994926837,-4.4286325,-4.33108,-4.229845,0.1987874999999999,17.723701488985245,17.3471,17.7208,18.0931,0.7459999999999987,0.29100659613065316,0.01659298639860194,0.2805488705635071,0.29193225502967834,0.302537739276886,0.021988868713378906,0.2910740565693532,93592.25683294688,68850.0395840572,89693.68069123749,114107.41163825674,45257.37205419954,alpha-TiAl,700,60,-4.97663412,-0.2610214943443301,-4.3535081450928965,-0.6231259749071034,-0.2125885662818252,-0.4105374086252782
362000,80256,-4.615579912609802,-4.705777840286085,0.09019792767628215,-4.32765522365929,0.1458308398570973,-4.42895,-4.33072,-4.2312275,0.19772250000000025,17.713330073763956,17.3411,17.7113,18.0828,0.741699999999998,0.2912178118304725,0.016502286120636086,0.2808934450149536,0.2921167314052582,0.30273066461086273,0.02183721959590912,0.2912433267820944,93462.53566884447,68427.6490423218,89677.47116613109,114117.8881908654,45690.239148543595,alpha-TiAl,700,61,-4.97663412,-0.26104993113715075,-4.354529981472652,-0.622104138527348,-0.2125885662818252,-0.4095155722455228
363000,80256,-4.615078456937008,-4.705645500772528,0.09056704383552007,-4.329503947991427,0.1463558629240917,-4.42988,-4.33304,-4.23238,0.1974999999999998,17.717614801385565,17.3423,17.7147,18.0869,0.7445999999999984,0.2911071282881275,0.01665787340816166,0.2807776927947998,0.29207369685173035,0.30264952778816223,0.021871834993362427,0.29099891754090074,93487.7801070566,68793.80192550477,89698.2009499176,114107.76751633709,45313.96559083232,alpha-TiAl,700,62,-4.97663412,-0.26116144865290786,-4.3539170082841,-0.6227171117159003,-0.2125885662818252,-0.41012854543407506
364000,80256,-4.615210110790792,-4.705606328872607,0.0903962180818157,-4.3311238742274725,0.1472697141682151,-4.4332725,-4.3348,-4.2331575,0.20011500000000026,17.72591144836523,17.3519,17.7231,18.0978,0.7458999999999989,0.2908777260892554,0.016677386353964284,0.2804095596075058,0.29184888303279877,0.30245617032051086,0.022046610713005066,0.29099391473949615,93391.4419927442,68628.73885379477,89716.67967492796,114074.17376147208,45445.43490767731,alpha-TiAl,700,63,-4.97663412,-0.2612591647625589,-4.353950946028233,-0.6226831739717671,-0.2125885662818252,-0.4100946076899419
365000,80256,-4.614703772093398,-4.705521545305024,0.09081777321162555,-4.328341588790869,0.14507164596093067,-4.4287525,-4.33148,-4.23247,0.1962824999999997,17.718459260366828,17.3455,17.7168,18.0867,0.7411999999999992,0.2910840958427412,0.01658152966468014,0.28076568990945816,0.29202529788017273,0.30257362127304077,0.02180793136358261,0.2910303234132348,93389.26032052927,68784.80694692889,89796.11203218301,113977.57299092588,45192.76604399699,alpha-TiAl,700,64,-4.97663412,-0.2610913335966984,-4.353612438496699,-0.6230216815033005,-0.2125885662818252,-0.4104331152214753
366000,80256,-4.614386190219867,-4.705491159913277,0.09110496969341109,-4.326419160685806,0.143926672997928,-4.4257124999999995,-4.329385,-4.22989,0.19582249999999934,17.718963990231263,17.3444,17.7151,18.091,0.7466000000000008,0.29131142565690166,0.016570822856004953,0.28091392666101456,0.29224011301994324,0.30286090075969696,0.021946974098682404,0.2912473731898544,93627.53658267962,68897.99141227479,89788.05791984472,114391.3911814835,45493.399769208714,alpha-TiAl,700,65,-4.97663412,-0.2609753701711234,-4.353410820048744,-0.6232232999512561,-0.2125885662818252,-0.41063473366943093
367000,80256,-4.615075236907855,-4.705702228120015,0.09062699121215985,-4.3287973226923855,0.1466690145934428,-4.43022,-4.33286,-4.231385,0.19883499999999987,17.71568959080941,17.3452,17.7117,18.087625,0.7424250000000008,0.291225820725399,0.016561998230224178,0.2808481901884079,0.29219597578048706,0.3027559816837311,0.02190779149532318,0.2914148089604042,93436.53781462973,68545.37402535148,89649.28829762025,113966.83517899497,45421.46115364348,alpha-TiAl,700,66,-4.97663412,-0.2611188240730555,-4.353956412834799,-0.6226777071652005,-0.2125885662818252,-0.41008914088337534
368000,80256,-4.615102893925,-4.705550875323963,0.09044798139896333,-4.329935109524522,0.14656202770981624,-4.4306325,-4.33358,-4.23297,0.19766249999999985,17.71330581514155,17.3388,17.710949999999997,18.085725,0.746925000000001,0.29108085414391766,0.016549762277794876,0.2806372866034508,0.2919856309890747,0.30264684557914734,0.022009558975696564,0.29101324557349756,93466.54025650972,68795.84511823408,89775.14489314734,114015.35068824311,45219.50557000903,alpha-TiAl,700,67,-4.97663412,-0.2611874568912509,-4.353915437033749,-0.6227186829662505,-0.2125885662818252,-0.41013011668442534
369000,80256,-4.615090565712415,-4.705532948813796,0.09044238310138057,-4.327176087519937,0.1446036722548354,-4.4258725,-4.330075,-4.23231,0.19356249999999964,17.713572846889953,17.3396,17.7102,18.084825000000002,0.7452250000000014,0.29122500312759686,0.016513711185964192,0.2808188870549202,0.2920891344547272,0.30275774002075195,0.021938852965831757,0.29105085824550153,93510.4480647103,68730.37389981917,89648.77443553516,114080.49254493476,45350.118645115595,alpha-TiAl,700,68,-4.97663412,-0.261021029006616,-4.354069536705799,-0.6225645832942011,-0.2125885662818252,-0.40997601701237585
370000,80256,-4.614338973400672,-4.704996669407895,0.09065769600722313,-4.326381464563397,0.14598378070413828,-4.42683,-4.33007,-4.23037,0.19646000000000008,17.72010885665869,17.3445,17.7168,18.0915,0.7469999999999999,0.2909803701149882,0.01664547266088349,0.2805531322956085,0.2918686419725418,0.3026353344321251,0.02208220213651657,0.29102036345321564,93697.40657881374,68806.7305716816,90001.60832019392,114293.87543004812,45487.14485836652,alpha-TiAl,700,69,-4.97663412,-0.26097309629077703,-4.353365877109895,-0.6232682428901049,-0.2125885662818252,-0.41067967660827964
371000,80256,-4.615299112736305,-4.7055263024571365,0.09022718972083271,-4.329133288601476,0.14593294449562758,-4.4304325,-4.33217,-4.2319450000000005,0.1984874999999997,17.717711789772725,17.344175,17.715,18.0871,0.7429249999999996,0.29120695568302546,0.016562607859777295,0.2807908281683922,0.29208992421627045,0.3027288466691971,0.0219380185008049,0.2913571257098538,93349.93997812552,68697.13294825089,89474.42924600857,113944.0004322663,45246.86748401541,alpha-TiAl,700,70,-4.97663412,-0.2611390899844786,-4.3541600227518265,-0.6224740972481735,-0.2125885662818252,-0.4098855309663483
372000,80256,-4.6150653461803355,-4.705615618645335,0.09055027246500075,-4.329421515774522,0.14599822378116492,-4.4292825,-4.332215,-4.23246,0.19682250000000057,17.71771768839713,17.3419,17.7137,18.0891,0.7471999999999994,0.29116456930401574,0.01648757988698924,0.28083154559135437,0.2920275777578354,0.30264415591955185,0.02181261032819748,0.29130468121042813,93309.91703574527,68616.15024514872,89565.40687628015,113966.94289148178,45350.792646333066,alpha-TiAl,700,71,-4.97663412,-0.26115647623171573,-4.3539088699486195,-0.6227252500513805,-0.2125885662818252,-0.41013668376955525
373000,80256,-4.615003101765408,-4.705542952676436,0.09053985091102597,-4.327373555746611,0.1480929792427355,-4.42939,-4.33192,-4.2301,0.19928999999999952,17.718349811852075,17.3466,17.7134,18.0895,0.7429000000000023,0.2910543156426067,0.016536118040307107,0.2806362956762314,0.29189419746398926,0.3025512099266052,0.02191491425037384,0.290983234627612,93544.5160781737,68770.36545783619,89676.8502599136,114129.43699849883,45359.07154066264,alpha-TiAl,700,72,-4.97663412,-0.2610329405532414,-4.353970161212167,-0.6226639587878333,-0.2125885662818252,-0.4100753925060081
374000,80256,-4.615829822341427,-4.705980742374402,0.09015092003297447,-4.33424262310606,0.14683470041341287,-4.434794999999999,-4.33633,-4.23756,0.19723499999999916,17.709209225478467,17.330575,17.7074,18.0805,0.7499250000000011,0.2911172578933068,0.016514296847745438,0.2808157876133919,0.2920304983854294,0.3025580644607544,0.02174227684736252,0.29139791827027256,93408.23070551817,68567.54552350234,89686.56523023358,114158.62447290815,45591.07894940581,alpha-TiAl,700,73,-4.97663412,-0.26144729185168986,-4.354382530489737,-0.6222515895102632,-0.2125885662818252,-0.40966302322843795
375000,80256,-4.615092503779653,-4.705396384444777,0.09030388066512286,-4.325110685680822,0.1460239980355789,-4.42558,-4.328975,-4.22888,0.19669999999999987,17.708200932017544,17.3302,17.7048,18.080925,0.7507249999999992,0.29120376258267855,0.016565670445827265,0.2808041051030159,0.29215148091316223,0.30263522267341614,0.021831117570400238,0.2913894243837309,93779.29240085067,68960.45161480349,89950.98433043621,114219.61468476249,45259.163069959,alpha-TiAl,700,74,-4.97663412,-0.2608964412148428,-4.35419606256481,-0.6224380574351898,-0.2125885662818252,-0.40984949115336455
376000,80256,-4.614885419699569,-4.70523393079645,0.09034851109688373,-4.325428510017943,0.14737919965403098,-4.42662,-4.32857,-4.2279275,0.19869249999999994,17.712068265301035,17.3378,17.7117,18.0842,0.7463999999999977,0.29104420198521247,0.016553451203638783,0.2806873023509979,0.29197491705417633,0.30257024616003036,0.02188294380903244,0.29095059812519747,93920.81282567009,68895.63559355184,90205.60984766824,114527.11196785967,45631.47637430784,alpha-TiAl,700,75,-4.97663412,-0.26091561280246506,-4.353969806897103,-0.6226643131028968,-0.2125885662818252,-0.4100757468210716
377000,80256,-4.615272618589842,-4.705315134070974,0.09004251548113039,-4.325160966656698,0.14443957081705683,-4.4244025,-4.32805,-4.2285775,0.19582500000000014,17.720393093351277,17.3465,17.7173,18.089,0.7424999999999997,0.29092435076969425,0.016646001676606164,0.28045666962862015,0.291894868016243,0.30257797986268997,0.022121310234069824,0.29100926333230337,93392.06190645769,68589.85679844937,89767.0705490704,114113.94664565606,45524.08984720669,alpha-TiAl,700,76,-4.97663412,-0.26089947423032384,-4.354373144359518,-0.622260975640482,-0.2125885662818252,-0.4096724093586568
378000,80256,-4.615297472016551,-4.705507413402114,0.09020994138556118,-4.327892835177432,0.14395039205923243,-4.4259525,-4.33063,-4.2329175,0.19303500000000007,17.72653365978868,17.3505,17.7218,18.0975,0.7469999999999999,0.29111472098936625,0.016531694139204304,0.2807770073413849,0.29200346767902374,0.3026116266846657,0.021834619343280792,0.2911176502716132,93492.57639255778,68648.99820467716,89690.03845579666,114219.95549474572,45570.95729006856,alpha-TiAl,700,77,-4.97663412,-0.2610642641806218,-4.35423320783593,-0.6224009121640703,-0.2125885662818252,-0.40981234588224513
379000,80256,-4.614761398697244,-4.7055450290320975,0.09078363033485345,-4.328865958557615,0.14527380082789662,-4.42883,-4.33212,-4.2323875,0.19644249999999985,17.723249633672246,17.3465,17.7199,18.0948,0.7483000000000004,0.2910983913449609,0.01658925575247957,0.28066286444664,0.2919761538505554,0.30271193385124207,0.02204906940460205,0.29124598338568,93248.97745899914,68642.49106649915,89612.89843692369,113795.02973589089,45152.53866939174,alpha-TiAl,700,78,-4.97663412,-0.2611229642799263,-4.353638434417317,-0.6229956855826826,-0.2125885662818252,-0.4104071193008574
380000,80256,-4.614760576868794,-4.705410689045055,0.09065011217626096,-4.327495778633374,0.14685178702238,-4.42828,-4.33035,-4.22892,0.19936000000000043,17.71519211149322,17.3344,17.7115,18.0898,0.7554000000000016,0.29105436544534136,0.016600572498156576,0.2807260975241661,0.2920263558626175,0.30257028341293335,0.021844185888767242,0.29101897164695767,93520.5040335223,68611.34868462158,89845.23564770128,114126.81183332497,45515.46314870339,alpha-TiAl,700,79,-4.97663412,-0.2610403132006737,-4.35372026366812,-0.6229138563318797,-0.2125885662818252,-0.41032529005005447
381000,80256,-4.61517160917388,-4.705629765126594,0.09045815595271381,-4.325440190266149,0.14488229299532077,-4.425265,-4.32836,-4.2296875,0.19557749999999974,17.714481613835726,17.340674999999997,17.713,18.0845,0.7438250000000011,0.29115849902256996,0.016587738456661186,0.2807043492794037,0.2920328676700592,0.3027154877781868,0.02201113849878311,0.29114966589713875,93427.57734082197,68654.8522389496,89589.85219691263,113889.58392530604,45234.731686356434,alpha-TiAl,700,80,-4.97663412,-0.26091631737060467,-4.354255291803276,-0.622378828196724,-0.2125885662818252,-0.40979026191489876
382000,80256,-4.615067533283682,-4.7055770702501984,0.0905095369665184,-4.3290683398126,0.14491248824787958,-4.428555,-4.33236,-4.2326875,0.1958675000000003,17.717330259419857,17.3412,17.7141,18.0865,0.7453000000000003,0.29115363920963055,0.016592166828166402,0.2807380482554436,0.29214414954185486,0.30268412828445435,0.021946080029010773,0.29115471082585054,93323.79762937078,68795.39821891148,89438.88404210759,113900.98886793548,45105.590649024,alpha-TiAl,700,81,-4.97663412,-0.26113517218696763,-4.353932361096715,-0.6227017589032853,-0.2125885662818252,-0.41011319262146007
383000,80256,-4.615416251320065,-4.705304713915471,0.0898884625954047,-4.323422955417664,0.14797450407082896,-4.4245125,-4.327035,-4.2258675,0.19864499999999996,17.7184202053429,17.3441,17.716,18.0893,0.7452000000000005,0.2911170757228235,0.016683416555841216,0.2807813808321953,0.2920828014612198,0.30274801701307297,0.021966636180877686,0.2912378067594836,93534.98271959716,68782.35787473264,89650.56247723303,114027.30634890842,45244.94847417578,alpha-TiAl,700,82,-4.97663412,-0.26079463507590483,-4.35462161624416,-0.6220125037558395,-0.2125885662818252,-0.4094239374740143
384000,80256,-4.6149856530871665,-4.705221417837919,0.0902357647507526,-4.3234629652611645,0.14560054102193362,-4.42348,-4.32626,-4.2265075,0.19697249999999933,17.713256572717306,17.339550000000003,17.7111,18.0866,0.747049999999998,0.2912489206194462,0.01659444497626216,0.2808215096592903,0.2921118140220642,0.3027583584189415,0.021936848759651184,0.2916212420471672,93751.87639256429,68923.7657039566,89857.61569914318,114274.43858396237,45350.672880005775,alpha-TiAl,700,83,-4.97663412,-0.2607970485229913,-4.354188604564175,-0.6224455154358246,-0.2125885662818252,-0.4098569491539994
