descriptor_stack,k,system,T_K,snap,dFcorr_true_meVatom,dFcorr_knn_median_meVatom,abs_representation_mismatch_meVatom,median_cross_state_neighbor_distance,neighbor_target_IQR_meVatom
d2_SLE_Voro,25,alpha-TiAl,400.0,5,-0.15080045684182086,2.1639918789469887,2.3147923357888094,0.4399423734653376,0.24910375040050614
d2_SLE_Voro,25,alpha-TiAl,400.0,6,-0.46630350582262114,2.169762377781284,2.636065883603905,0.3897543238555913,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,7,-0.6148390866417136,2.119399373317579,2.734238459959293,0.4423566427586837,0.21188130278390616
d2_SLE_Voro,25,alpha-TiAl,400.0,8,-0.23910867350190879,2.169762377781284,2.408871051283193,0.40089105743975584,0.1890668573746035
d2_SLE_Voro,25,alpha-TiAl,400.0,9,-0.8015864892910174,2.193031737629178,2.9946182269201955,0.3887165529877003,0.1657848325172101
d2_SLE_Voro,25,alpha-TiAl,400.0,10,-0.3517879818338149,2.1802331445575778,2.5320211263913928,0.3774509490573038,0.22628930499120348
d2_SLE_Voro,25,alpha-TiAl,400.0,11,-0.615065825749217,2.1639918789469887,2.7790577046962057,0.39534686773177186,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,12,-0.480690373016221,2.2178425536574786,2.6985329266736997,0.47830316963741093,0.17992075153119846
d2_SLE_Voro,25,alpha-TiAl,400.0,13,-0.39886331672892017,2.1639918789469887,2.5628551956759087,0.4321234148428629,0.1890668573746035
d2_SLE_Voro,25,alpha-TiAl,400.0,14,-0.0973892572747187,2.1639918789469887,2.2613811362217073,0.40050988161411033,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,15,-0.44324119982881716,2.169762377781284,2.613003577610101,0.45122495253974537,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,16,-0.6142640496494128,2.1802331445575778,2.7944971942069907,0.4076960350476511,0.1823981675795061
d2_SLE_Voro,25,alpha-TiAl,400.0,17,-0.3324594307186207,2.169762377781284,2.502221808499905,0.40808357440421816,0.1890668573746035
d2_SLE_Voro,25,alpha-TiAl,400.0,18,-0.5497090810512167,2.1273633963825866,2.6770724774338035,0.4280558626638505,0.20775957835809933
d2_SLE_Voro,25,alpha-TiAl,400.0,19,-0.11136674388111112,2.1639918789469887,2.2753586228281,0.46200601282151355,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,20,0.0605800287879904,2.193031737629178,2.1324517088411876,0.4872321085316893,0.1823981675795061
d2_SLE_Voro,25,alpha-TiAl,400.0,21,-0.5020087542276092,2.1802331445575778,2.682241898785187,0.38838267975212093,0.1985629421171059
d2_SLE_Voro,25,alpha-TiAl,400.0,22,-0.06258577728521231,2.1273633963825866,2.1899491736677987,0.4261210622810788,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,23,-0.33246837499061044,2.1273633963825866,2.459831771373197,0.4237543113566196,0.20775957835809933
d2_SLE_Voro,25,alpha-TiAl,400.0,24,-0.34566961632272186,2.193031737629178,2.5387013539519,0.42038437224133357,0.17333334357610974
d2_SLE_Voro,25,alpha-TiAl,400.0,25,-0.3392256262372134,2.1802331445575778,2.5194587707947913,0.45303663915493175,0.1985629421171059
d2_SLE_Voro,25,alpha-TiAl,400.0,26,-0.44265715441411946,2.1802331445575778,2.622890298971697,0.414292612502226,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,27,-0.2379156415433098,2.1802331445575778,2.418148786100888,0.42983195631573495,0.20193390381710585
d2_SLE_Voro,25,alpha-TiAl,400.0,28,-0.6117280296865091,2.1802331445575778,2.791961174244087,0.4503302460912515,0.1823981675795061
d2_SLE_Voro,25,alpha-TiAl,400.0,29,-0.33221826083722206,2.1802331445575778,2.5124514053948,0.4283601447470728,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,30,-0.6080004225267194,2.193031737629178,2.8010321601558976,0.4054293648012561,0.1928690798137095
d2_SLE_Voro,25,alpha-TiAl,400.0,31,-0.6808971058403224,2.169762377781284,2.8506594836216066,0.40746382328641045,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,32,-0.2806776020137097,2.1273633963825866,2.4080409983962965,0.4680001786538706,0.20775957835809933
d2_SLE_Voro,25,alpha-TiAl,400.0,33,-0.4826636091240094,2.1639918789469887,2.646655488070998,0.37170057467460393,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,34,-0.6236812033711125,2.193031737629178,2.8167129410002905,0.4235816642368651,0.1823981675795061
d2_SLE_Voro,25,alpha-TiAl,400.0,35,-0.46815067160831114,2.1639918789469887,2.6321425505553,0.38952825747698205,0.1990170987228035
d2_SLE_Voro,25,alpha-TiAl,400.0,36,-0.07963659635382148,2.1744610110788902,2.254097607432712,0.34820268898897416,0.21085591775009405
d2_SLE_Voro,25,alpha-TiAl,400.0,37,-0.3260067192273203,2.1802331445575778,2.506239863784898,0.37980558802551423,0.21085591775009405
d2_SLE_Voro,25,alpha-TiAl,400.0,38,-0.7598121092603216,2.1802331445575778,2.9400452538178996,0.4040680775842085,0.1985629421171059
d2_SLE_Voro,25,alpha-TiAl,400.0,39,-0.345452846660918,2.1273633963825866,2.472816243043505,0.4956191843460693,0.20775957835809933
d2_SLE_Voro,25,alpha-TiAl,400.0,40,-0.48296293130790924,2.193031737629178,2.6759946689370873,0.36675916446102275,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,41,-0.4095795776973138,2.1802331445575778,2.5898127222548917,0.41119334855148415,0.1823981675795061
d2_SLE_Voro,25,alpha-TiAl,400.0,42,-0.3442027153034155,2.169762377781284,2.5139650930846997,0.4112993344897148,0.1890668573746035
d2_SLE_Voro,25,alpha-TiAl,400.0,43,-0.5204374151911162,2.1639918789469887,2.6844292941381047,0.4032821536859712,0.24910375040050614
d2_SLE_Voro,25,alpha-TiAl,400.0,44,-0.57577646173812,2.1639918789469887,2.7397683406851088,0.4287053348090686,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,45,-0.13029608573152107,2.1273633963825866,2.2576594821141076,0.411687794802659,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,46,-0.48882919300481664,2.169762377781284,2.6585915707861005,0.3901742422568176,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,47,-0.3941729299646174,2.169762377781284,2.5639353077459015,0.3996965450131382,0.20090567640189405
d2_SLE_Voro,25,alpha-TiAl,400.0,48,-0.5814883651594216,2.1639918789469887,2.7454802441064103,0.4103396208856499,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,49,-0.5236811489509191,2.1273633963825866,2.6510445453335056,0.43662712623599464,0.20775957835809933
d2_SLE_Voro,25,alpha-TiAl,400.0,50,-0.312372635907221,2.1639918789469887,2.4763645148542097,0.3748166572340115,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,51,-0.332866841578322,2.169762377781284,2.5026292193596062,0.4249570552628539,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,52,-0.34726260494460925,2.2178425536574786,2.565105158602088,0.44038779087268054,0.17992075153119846
d2_SLE_Voro,25,alpha-TiAl,400.0,53,-0.5633201300848101,2.193031737629178,2.756351867713988,0.3825992166925635,0.1897491755872005
d2_SLE_Voro,25,alpha-TiAl,400.0,54,-0.45876350253332143,2.1273633963825866,2.586126898915908,0.427674209405155,0.20775957835809933
d2_SLE_Voro,25,alpha-TiAl,400.0,55,-0.64621783507951,2.1273633963825866,2.7735812314620967,0.4237038213950704,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,56,-0.4554763221912145,2.1639918789469887,2.6194682011382033,0.42679674102724946,0.21188130278390616
d2_SLE_Voro,25,alpha-TiAl,400.0,57,-0.47832588517691954,2.1639918789469887,2.6423177641239084,0.41520124899626454,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,58,-0.5930522213760114,2.1273633963825866,2.720415617758598,0.4329772807241738,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,59,-0.21805665326202206,2.169762377781284,2.387819031043306,0.46708260488881714,0.24910375040050614
d2_SLE_Voro,25,alpha-TiAl,400.0,60,-0.19367906056991235,2.2178425536574786,2.411521614227391,0.4337522130114383,0.1985629421171059
d2_SLE_Voro,25,alpha-TiAl,400.0,61,-0.28568865768550944,2.169762377781284,2.4554510354667936,0.37788005476049524,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,62,-0.9834721782518152,2.1639918789469887,3.1474640571988037,0.3813212045572021,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,63,-0.5190507993165089,2.1639918789469887,2.6830426782634973,0.388537063765932,0.1990170987228035
d2_SLE_Voro,25,alpha-TiAl,400.0,64,-0.19441505126500946,2.1639918789469887,2.358406930211998,0.41683243411420984,0.1990170987228035
d2_SLE_Voro,25,alpha-TiAl,400.0,65,-0.5721068988783218,2.169762377781284,2.741869276659606,0.381947010121802,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,66,-0.09037940225110896,2.1273633963825866,2.2177427986336955,0.38546361873295265,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,67,-0.19581407683591512,2.1273633963825866,2.323177473218502,0.40367145992998255,0.24910375040050614
d2_SLE_Voro,25,alpha-TiAl,400.0,68,-0.29894412367961753,2.1639918789469887,2.462936002626606,0.4085065040252392,0.24910375040050614
d2_SLE_Voro,25,alpha-TiAl,400.0,69,-0.3958659592370184,2.193031737629178,2.5888976968661965,0.39074318014225595,0.21548280139881137
d2_SLE_Voro,25,alpha-TiAl,400.0,70,-0.4015151433503089,2.1802331445575778,2.581748287907887,0.39618412059278685,0.1985629421171059
d2_SLE_Voro,25,alpha-TiAl,400.0,71,-0.6773265112577087,2.193031737629178,2.8703582488868866,0.426934097410499,0.1928690798137095
d2_SLE_Voro,25,alpha-TiAl,400.0,72,-0.03856241121101556,2.169762377781284,2.2083247889922997,0.42946317721057825,0.1890668573746035
d2_SLE_Voro,25,alpha-TiAl,400.0,73,-0.2148986068189196,2.2178425536574786,2.4327411604763984,0.4481591403467076,0.17992075153119846
d2_SLE_Voro,25,alpha-TiAl,400.0,74,-0.3155554031152169,2.1802331445575778,2.495788547672795,0.41360863335367637,0.16471145620050587
d2_SLE_Voro,25,alpha-TiAl,400.0,75,-0.46069496482831207,2.1802331445575778,2.64092810938589,0.4014488897091796,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,76,-0.276191467794909,2.169762377781284,2.4459538455761933,0.48365819428251916,0.24910375040050614
d2_SLE_Voro,25,alpha-TiAl,400.0,77,-0.5135963619357087,2.193031737629178,2.706628099564887,0.4065063415976293,0.1928690798137095
d2_SLE_Voro,25,alpha-TiAl,400.0,78,-0.6225024523028172,2.1802331445575778,2.802735596860395,0.4257508865547188,0.20193390381710585
d2_SLE_Voro,25,alpha-TiAl,400.0,79,-0.15993752562791508,2.1802331445575778,2.340170670185493,0.40656715767294416,0.20193390381710585
d2_SLE_Voro,25,alpha-TiAl,400.0,80,-0.6720998935795114,2.169762377781284,2.8418622713607955,0.44225639254227067,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,81,-0.3286224630497103,2.169762377781284,2.4983848408309943,0.4538905573774631,0.24910375040050614
d2_SLE_Voro,25,alpha-TiAl,400.0,82,-0.567334122285712,2.1639918789469887,2.7313260012327008,0.40302747393109595,0.2001128747189107
d2_SLE_Voro,25,alpha-TiAl,400.0,83,-0.04867672470881823,2.1802331445575778,2.228909869266396,0.3801036276175534,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,84,0.047574879115289126,2.1802331445575778,2.1326582654422888,0.38674350215707115,0.1823981675795061
d2_SLE_Voro,25,alpha-TiAl,400.0,85,-0.42082352861610994,2.169762377781284,2.590585906397394,0.3904441099269958,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,86,-0.13479416968041613,2.193031737629178,2.3278259073095944,0.42309291289516127,0.1823981675795061
d2_SLE_Voro,25,alpha-TiAl,400.0,87,-0.6751637062035187,2.1802331445575778,2.8553968507610965,0.4239189876100119,0.1823981675795061
d2_SLE_Voro,25,alpha-TiAl,400.0,88,-0.46480682386380867,2.169762377781284,2.6345692016450926,0.45277206701057543,0.22628930499120348
d2_SLE_Voro,25,alpha-TiAl,400.0,89,-0.6564515772132101,2.193031737629178,2.849483314842388,0.4625089248851212,0.24910375040050614
d2_SLE_Voro,25,alpha-TiAl,400.0,90,-0.07885288464941353,2.1639918789469887,2.242844763596402,0.39698060050866724,0.19398659383630668
d2_SLE_Voro,25,alpha-TiAl,400.0,91,-0.3638838027467117,2.1802331445575778,2.5441169473042895,0.4096985377901592,0.20193390381710585
d2_SLE_Voro,25,alpha-TiAl,400.0,92,-0.35034628846201954,2.1273633963825866,2.4777096848446063,0.4328427740356395,0.24910375040050614
d2_SLE_Voro,25,alpha-TiAl,400.0,93,-0.3511826120156103,2.1639918789469887,2.515174490962599,0.4225300286080219,0.24910375040050614
d2_SLE_Voro,25,alpha-TiAl,400.0,94,-0.5877727161999191,2.193031737629178,2.7808044538290972,0.3853497503349664,0.1928690798137095
d2_SLE_Voro,25,alpha-TiAl,400.0,95,-0.24856877368160946,2.1802331445575778,2.4288019182391873,0.4394983181564374,0.20090567640189405
d2_SLE_Voro,25,alpha-TiAl,400.0,96,-0.14863940916241825,2.1639918789469887,2.312631288109407,0.477233868448352,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,97,-0.3612696422373163,2.1639918789469887,2.525261521184305,0.4198552711536211,0.24910375040050614
d2_SLE_Voro,25,alpha-TiAl,400.0,98,-0.3537278872062094,2.169762377781284,2.5234902649874935,0.389653858840261,0.24598384617399716
d2_SLE_Voro,25,alpha-TiAl,400.0,99,-0.08395744352011902,2.193031737629178,2.276989181149297,0.3443969672601369,0.1928690798137095
d2_SLE_Voro,25,alpha-TiAl,500.0,0,-1.077587094759136,3.902553417034577,4.980140511793713,0.6509085209086768,0.32730870291519665
d2_SLE_Voro,25,alpha-TiAl,500.0,1,-1.1657001932788291,4.0052408335059795,5.170941026784809,0.6264222593847042,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,2,-1.0290601598797466,4.039845379175761,5.068905539055507,0.6807033242462229,0.30481125288420174
d2_SLE_Voro,25,alpha-TiAl,500.0,3,-0.7584032364143234,3.8979157103314623,4.6563189467457855,0.7532506344126892,0.36464665319169143
d2_SLE_Voro,25,alpha-TiAl,500.0,4,-0.9574526540206407,4.031712726329461,4.989165380350102,0.6746091297941162,0.2739933034758002
d2_SLE_Voro,25,alpha-TiAl,500.0,5,-1.3041208459086406,3.951452330011179,5.25557317591982,0.7086753070334333,0.42072751172200773
d2_SLE_Voro,25,alpha-TiAl,500.0,6,-1.170162925541729,3.9773417962770674,5.147504721818796,0.6323656175375629,0.4411411609543947
d2_SLE_Voro,25,alpha-TiAl,500.0,7,-0.9452534264778323,4.0052408335059795,4.950494259983812,0.6708687869461804,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,8,-1.097186125152333,3.902553417034577,4.9997395421869095,0.6780142871228935,0.3556006007388035
d2_SLE_Voro,25,alpha-TiAl,500.0,9,-1.2075682676578325,3.915282669517767,5.122850937175599,0.6533831849530003,0.37317249535551156
d2_SLE_Voro,25,alpha-TiAl,500.0,10,-0.8997805112019308,4.037227596386167,4.937008107588098,0.6595207857445369,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,11,-0.8374796705990228,3.915282669517767,4.7527623401167896,0.6326873612140037,0.32730870291519665
d2_SLE_Voro,25,alpha-TiAl,500.0,12,-0.9446298624090355,4.0052408335059795,4.949870695915015,0.6507315860149994,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,13,-1.0135390142639311,3.915282669517767,4.928821683781698,0.7625700974280095,0.37317249535551156
d2_SLE_Voro,25,alpha-TiAl,500.0,14,-1.0109846946147194,4.031712726329461,5.042697420944181,0.663815674580279,0.2739933034758002
d2_SLE_Voro,25,alpha-TiAl,500.0,15,-1.4668146229467327,3.951452330011179,5.418266952957912,0.6722279316411687,0.42072751172200773
d2_SLE_Voro,25,alpha-TiAl,500.0,16,-1.0052169731259442,3.915282669517767,4.920499642643711,0.7281947879509708,0.37317249535551156
d2_SLE_Voro,25,alpha-TiAl,500.0,17,-1.3998509194657338,4.031712726329461,5.431563645795196,0.6556423993535552,0.3488317251862938
d2_SLE_Voro,25,alpha-TiAl,500.0,18,-0.7293274864795252,3.915589148029669,4.644916634509194,0.6631666360885559,0.32642077082820076
d2_SLE_Voro,25,alpha-TiAl,500.0,19,-1.0711896834428303,3.951452330011179,5.02264201345401,0.6657671813944157,0.4411411609543947
d2_SLE_Voro,25,alpha-TiAl,500.0,20,-0.7609070099930393,4.031712726329461,4.792619736322501,0.7073121000987022,0.3488317251862938
d2_SLE_Voro,25,alpha-TiAl,500.0,21,-0.7091754879305356,3.915282669517767,4.624458157448302,0.6582886985337496,0.37228456326851567
d2_SLE_Voro,25,alpha-TiAl,500.0,22,-1.1047801351883324,4.031712726329461,5.1364928615177945,0.6618146716055552,0.2739933034758002
d2_SLE_Voro,25,alpha-TiAl,500.0,23,-1.2016181905086243,3.9773417962770674,5.178959986785692,0.6755214764676772,0.37524293741070247
d2_SLE_Voro,25,alpha-TiAl,500.0,24,-0.4618215738175224,3.915589148029669,4.377410721847191,0.6958643599012957,0.32730870291519665
d2_SLE_Voro,25,alpha-TiAl,500.0,25,-0.9522524588386205,4.0052408335059795,4.9574932923446005,0.6557129325130022,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,26,-0.922625861070725,4.0052408335059795,4.9278666945767045,0.6735526222480135,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,27,-1.3043119484371368,3.902553417034577,5.206865365471714,0.7212371814655871,0.32730870291519665
d2_SLE_Voro,25,alpha-TiAl,500.0,28,-1.0122544127489363,4.031712726329461,5.043967139078398,0.6998752201641013,0.3488317251862938
d2_SLE_Voro,25,alpha-TiAl,500.0,29,-1.0749180971939276,3.9773417962770674,5.052259893470995,0.6334528081827531,0.37524293741070247
d2_SLE_Voro,25,alpha-TiAl,500.0,30,-0.8549268758049344,3.951452330011179,4.806379205816114,0.6707046341793115,0.4411411609543947
d2_SLE_Voro,25,alpha-TiAl,500.0,31,-0.8723206982895193,3.9773417962770674,4.849662494566587,0.6517135985519338,0.4411411609543947
d2_SLE_Voro,25,alpha-TiAl,500.0,32,-0.5329596590134267,3.951452330011179,4.484411989024606,0.7060946071845047,0.42072751172200773
d2_SLE_Voro,25,alpha-TiAl,500.0,33,-0.8081976311658245,4.031712726329461,4.839910357495286,0.689994028614629,0.2739933034758002
d2_SLE_Voro,25,alpha-TiAl,500.0,34,-1.2683927872601253,3.915589148029669,5.183981935289794,0.726110184385573,0.36776938990620844
d2_SLE_Voro,25,alpha-TiAl,500.0,35,-1.0011524415497464,3.951452330011179,4.952604771560925,0.6259500263438857,0.4411411609543947
d2_SLE_Voro,25,alpha-TiAl,500.0,36,-0.6275897022495203,3.8979157103314623,4.525505412580983,0.7123549020082125,0.32730870291519665
d2_SLE_Voro,25,alpha-TiAl,500.0,37,-1.2013521293986196,4.0052408335059795,5.206592962904599,0.6875002274064194,0.3488317251862938
d2_SLE_Voro,25,alpha-TiAl,500.0,38,-1.3385865397222418,3.902553417034577,5.241139956756818,0.653640605328027,0.32730870291519665
d2_SLE_Voro,25,alpha-TiAl,500.0,39,-0.8661611766377364,4.037227596386167,4.903388773023903,0.6612441654231718,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,40,-1.0492069240345403,4.037227596386167,5.086434520420707,0.7233235034439606,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,41,-1.21656718942742,3.915589148029669,5.132156337457089,0.6951843192044262,0.32642077082820076
d2_SLE_Voro,25,alpha-TiAl,500.0,42,-0.9482908532946199,3.9773417962770674,4.925632649571687,0.6314514676450035,0.37524293741070247
d2_SLE_Voro,25,alpha-TiAl,500.0,43,-0.9157313038673232,3.951452330011179,4.867183633878502,0.6821278971600726,0.42072751172200773
d2_SLE_Voro,25,alpha-TiAl,500.0,44,-1.2958287860157236,3.915282669517767,5.211111455533491,0.7072647037178675,0.37317249535551156
d2_SLE_Voro,25,alpha-TiAl,500.0,45,-0.8830804162346384,4.039845379175761,4.922925795410399,0.645599436392723,0.2944069527081872
d2_SLE_Voro,25,alpha-TiAl,500.0,46,-0.5200666770886209,3.915282669517767,4.435349346606388,0.6907868089420917,0.37317249535551156
d2_SLE_Voro,25,alpha-TiAl,500.0,47,-0.7890373385396332,3.915282669517767,4.7043200080574,0.6901723611635874,0.37317249535551156
d2_SLE_Voro,25,alpha-TiAl,500.0,48,-0.7519386367072223,3.951452330011179,4.703390966718402,0.6734709023230848,0.42072751172200773
d2_SLE_Voro,25,alpha-TiAl,500.0,49,-0.952445075931535,3.915282669517767,4.867727745449302,0.6409090551636684,0.42524268508431495
d2_SLE_Voro,25,alpha-TiAl,500.0,50,-1.2176904588399318,3.915282669517767,5.1329731283576985,0.6714961495692943,0.37228456326851567
d2_SLE_Voro,25,alpha-TiAl,500.0,51,-0.9812769366225327,4.01154795203737,4.992824888659903,0.7429822886347967,0.36646290683431393
d2_SLE_Voro,25,alpha-TiAl,500.0,52,-0.7917761686996316,3.902553417034577,4.694329585734208,0.6982254258045152,0.32730870291519665
d2_SLE_Voro,25,alpha-TiAl,500.0,53,-0.7846453433516254,4.0052408335059795,4.789886176857605,0.6729216595713009,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,54,-1.0179828783912215,3.902553417034577,4.920536295425798,0.7288870037838208,0.3556006007388035
d2_SLE_Voro,25,alpha-TiAl,500.0,55,-1.1781984780273314,4.0052408335059795,5.183439311533311,0.6206006741277551,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,56,-0.5170205610563194,3.915282669517767,4.432303230574086,0.6882619331133494,0.42524268508431495
d2_SLE_Voro,25,alpha-TiAl,500.0,57,-1.0460485974422284,3.915589148029669,4.961637745471897,0.6871668769698125,0.32642077082820076
d2_SLE_Voro,25,alpha-TiAl,500.0,58,-1.120629991071126,4.037227596386167,5.157857587457293,0.6045337096318212,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,59,-0.6851751049588295,3.915589148029669,4.6007642529884984,0.7131121728775961,0.32642077082820076
d2_SLE_Voro,25,alpha-TiAl,500.0,60,-0.7696409410212213,3.915282669517767,4.684923610538988,0.6817167324998564,0.42524268508431495
d2_SLE_Voro,25,alpha-TiAl,500.0,61,-1.2521096481218352,4.031712726329461,5.283822374451297,0.6659073623501713,0.3488317251862938
d2_SLE_Voro,25,alpha-TiAl,500.0,62,-1.047955433636033,3.902553417034577,4.95050885067061,0.7206784907466675,0.32730870291519665
d2_SLE_Voro,25,alpha-TiAl,500.0,63,-0.6098546599640209,4.031712726329461,4.641567386293483,0.6896566469097777,0.2739933034758002
d2_SLE_Voro,25,alpha-TiAl,500.0,64,-0.8431277083246203,3.951452330011179,4.794580038335799,0.6659406089715626,0.42072751172200773
d2_SLE_Voro,25,alpha-TiAl,500.0,65,-0.7399269298399291,3.915589148029669,4.655516077869598,0.6953208413405835,0.32642077082820076
d2_SLE_Voro,25,alpha-TiAl,500.0,66,-0.8049870820726335,4.031712726329461,4.836699808402095,0.7073031959460636,0.2739933034758002
d2_SLE_Voro,25,alpha-TiAl,500.0,67,-1.228969301402122,3.915589148029669,5.144558449431791,0.6871590388676244,0.32730870291519665
d2_SLE_Voro,25,alpha-TiAl,500.0,68,-1.1897766262417286,3.998780839139876,5.188557465381605,0.6910222233013884,0.37889603979041064
d2_SLE_Voro,25,alpha-TiAl,500.0,69,-0.9883746099427215,3.915282669517767,4.9036572794604885,0.656440358126786,0.37317249535551156
d2_SLE_Voro,25,alpha-TiAl,500.0,70,-0.8987450807565467,3.8979157103314623,4.796660791088009,0.7047574935772678,0.32730870291519665
d2_SLE_Voro,25,alpha-TiAl,500.0,71,-0.6786587623040241,4.031712726329461,4.710371488633486,0.6547034052889089,0.2944069527081872
d2_SLE_Voro,25,alpha-TiAl,500.0,72,-1.1588169751740318,3.915282669517767,5.074099644691799,0.6837665098915529,0.42524268508431495
d2_SLE_Voro,25,alpha-TiAl,500.0,73,-0.8238081865973301,3.998780839139876,4.822589025737206,0.6177543146349658,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,74,-0.7443987604905389,3.9773417962770674,4.721740556767607,0.7628123586058724,0.37524293741070247
d2_SLE_Voro,25,alpha-TiAl,500.0,75,-1.248324206576723,4.037227596386167,5.28555180296289,0.6809212081044173,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,76,-0.6090482105794437,3.9773417962770674,4.5863900068565115,0.6753683710106791,0.37524293741070247
d2_SLE_Voro,25,alpha-TiAl,500.0,77,-0.7580221452051228,3.9773417962770674,4.73536394148219,0.7119703736487014,0.3548292881783155
d2_SLE_Voro,25,alpha-TiAl,500.0,78,-0.7608078156310372,3.951452330011179,4.712260145642216,0.7028610273682893,0.42072751172200773
d2_SLE_Voro,25,alpha-TiAl,500.0,79,-0.8901444737859365,3.951452330011179,4.841596803797116,0.6251858659018258,0.37228456326851567
d2_SLE_Voro,25,alpha-TiAl,500.0,80,-0.8267417399744348,4.031712726329461,4.858454466303897,0.7301387733076442,0.2739933034758002
d2_SLE_Voro,25,alpha-TiAl,500.0,81,-1.1195136564331465,3.902553417034577,5.022067073467723,0.7160744500667208,0.3556006007388035
d2_SLE_Voro,25,alpha-TiAl,500.0,82,-0.7219959333647219,3.915282669517767,4.637278602882489,0.7182816808312001,0.37317249535551156
d2_SLE_Voro,25,alpha-TiAl,500.0,83,-1.2109757700137225,3.915282669517767,5.126258439531489,0.6822542130677478,0.37317249535551156
d2_SLE_Voro,25,alpha-TiAl,500.0,84,-0.9677717708910238,4.0052408335059795,4.973012604397003,0.6553941938434885,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,85,-1.3003535741421268,3.9773417962770674,5.2776953704191945,0.6004744394188355,0.37524293741070247
d2_SLE_Voro,25,alpha-TiAl,500.0,86,-1.1657853993432277,4.039845379175761,5.205630778518988,0.7316938075096142,0.30481125288420174
d2_SLE_Voro,25,alpha-TiAl,500.0,87,-1.1481913806391242,3.998780839139876,5.146972219779,0.6666043690397967,0.37889603979041064
d2_SLE_Voro,25,alpha-TiAl,500.0,88,-0.8673145026972251,3.998780839139876,4.866095341837101,0.6614286586483721,0.37889603979041064
d2_SLE_Voro,25,alpha-TiAl,500.0,89,-1.1670871497991286,3.9773417962770674,5.1444289460761965,0.7072776109593771,0.37524293741070247
d2_SLE_Voro,25,alpha-TiAl,500.0,90,-0.8367051345202214,3.915282669517767,4.751987804037988,0.6639765255537321,0.42524268508431495
d2_SLE_Voro,25,alpha-TiAl,500.0,91,-0.7957093906273416,3.951452330011179,4.747161720638521,0.7018149250946883,0.42072751172200773
d2_SLE_Voro,25,alpha-TiAl,500.0,92,-0.8805123195792242,3.998780839139876,4.879293158719101,0.7018163715691493,0.37889603979041064
d2_SLE_Voro,25,alpha-TiAl,500.0,93,-0.7336884053189274,3.9773417962770674,4.711030201595995,0.7027998256142575,0.3548292881783155
d2_SLE_Voro,25,alpha-TiAl,500.0,94,-0.875067059380924,4.0052408335059795,4.880307892886904,0.7363687824682537,0.35248482756600197
d2_SLE_Voro,25,alpha-TiAl,500.0,95,-0.6257771207912322,3.951452330011179,4.577229450802411,0.6406232794878993,0.42072751172200773
